case,row,kind,victim_group,victim_ch,r_src,word_a,word_b,d_ns,n,mean,min,max,delta
0,1,0,0,8,5150,40,40,0,64,32488,31650,32533,
0,1,0,0,8,5150,40,40,200,64,32501,32473,32523,
0,1,0,0,8,5150,40,40,400,64,32501,32472,32528,
0,1,0,0,8,5150,40,40,600,64,32502,32479,32527,
0,1,0,0,8,5150,40,40,800,64,32501,32473,32525,
0,1,0,0,8,5150,40,40,1000,64,32502,32471,32528,
0,1,0,0,8,5150,40,40,1200,64,32502,32474,32524,
0,1,0,0,8,5150,40,40,1400,64,32501,32467,32534,
0,1,0,0,8,5150,40,40,1600,64,32500,32464,32519,
0,1,0,0,8,5150,40,40,1800,64,32502,32463,32529,
0,1,0,0,8,5150,40,40,2000,64,32501,32471,32532,
0,1,0,0,8,5150,40,40,2200,64,32500,32468,32529,
0,1,0,0,8,5150,40,40,2400,64,32502,32471,32536,
0,1,0,0,8,5150,40,40,2600,64,32502,32468,32529,
0,1,0,0,8,5150,40,40,2800,64,32503,32473,32526,
0,1,0,0,8,5150,40,40,3000,64,32502,32480,32522,
0,1,0,0,8,5150,40,40,3200,64,32501,32469,32520,
0,1,0,0,8,5150,40,40,3400,64,32501,32471,32527,
0,1,0,0,8,5150,40,40,3600,64,32502,32470,32530,
0,1,0,0,8,5150,40,40,3800,64,32502,32475,32524,
0,1,0,0,8,5150,40,40,4000,64,32502,32469,32523,
0,1,0,0,8,5150,40,40,4200,64,32502,32473,32532,
0,1,0,0,8,5150,40,40,4400,64,32500,32477,32528,
0,1,0,0,8,5150,40,40,4600,64,32503,32468,32521,
0,1,0,0,8,5150,40,40,4800,64,32501,32469,32524,
0,1,0,0,8,5150,40,40,5000,64,32500,32470,32521,
0,1,0,0,8,5150,40,40,5200,64,32502,32479,32523,
0,1,0,0,8,5150,40,40,5400,64,32502,32481,32525,
0,1,0,0,8,5150,40,40,5600,64,32501,32476,32525,
0,1,0,0,8,5150,40,40,5800,64,32501,32468,32522,
0,1,0,0,8,5150,40,40,6000,64,32501,32475,32530,
0,1,0,0,8,5150,40,40,6200,64,32499,32471,32524,
0,1,0,0,8,5150,40,40,6400,64,32500,32473,32532,
0,1,0,0,8,5150,40,40,6600,64,32500,32473,32526,
0,1,0,0,8,5150,40,40,6800,64,32503,32473,32532,
0,1,0,0,8,5150,40,40,7000,64,32498,32463,32518,
0,1,0,0,8,5150,40,40,7200,64,32499,32464,32534,
0,1,0,0,8,5150,40,40,7400,64,32502,32468,32538,
0,1,0,0,8,5150,40,40,7600,64,32502,32471,32524,
0,1,0,0,8,5150,40,40,7800,64,32500,32450,32528,
0,1,0,0,8,5150,40,40,8000,64,32500,32475,32523,
0,1,0,0,8,5150,40,40,8200,64,32499,32437,32520,
0,1,0,0,8,5150,40,40,8400,64,32500,32472,32528,
0,1,0,0,8,5150,40,40,8600,64,32500,32467,32521,
0,1,0,0,8,5150,40,40,8800,64,32501,32470,32521,
0,1,0,0,8,5150,40,40,9000,64,32498,32469,32519,
0,1,0,0,8,5150,40,40,9200,64,32498,32468,32516,
0,1,0,0,8,5150,40,40,9400,64,32497,32472,32519,
0,1,0,0,8,5150,40,40,9600,64,32498,32369,32520,
0,1,0,0,8,5150,40,40,9800,64,32500,32479,32524,
0,1,0,0,8,5150,40,40,10000,64,32501,32470,32522,
0,1,0,0,8,5150,40,40,10200,64,32497,32471,32522,
0,1,0,0,8,5150,40,40,10400,64,32501,32477,32532,
0,1,0,0,8,5150,40,40,10600,64,32499,32460,32523,
0,1,0,0,8,5150,40,40,10800,64,32498,32469,32520,
0,1,0,0,8,5150,40,40,11000,64,32500,32472,32520,
0,1,0,0,8,5150,40,40,11200,64,32497,32466,32517,
0,1,0,0,8,5150,40,40,11400,64,32502,32476,32523,
0,1,0,0,8,5150,40,40,11600,64,32501,32477,32520,
0,1,0,0,8,5150,40,40,11800,64,32499,32467,32518,
0,1,0,0,8,5150,40,40,12000,64,32499,32464,32523,
0,1,0,0,8,5150,40,40,12200,64,32496,32358,32515,
0,1,0,0,8,5150,40,40,12400,64,32499,32472,32530,
0,1,0,0,8,5150,40,40,12600,64,32500,32471,32521,
0,1,0,0,8,5150,40,40,12800,64,32500,32474,32521,
1,1,0,1,6,5150,22,22,0,64,32574,31926,32601,
1,1,0,1,6,5150,22,22,200,64,32585,32569,32608,
1,1,0,1,6,5150,22,22,400,64,32584,32568,32602,
1,1,0,1,6,5150,22,22,600,64,32588,32573,32601,
1,1,0,1,6,5150,22,22,800,64,32587,32567,32604,
1,1,0,1,6,5150,22,22,1000,64,32587,32571,32603,
1,1,0,1,6,5150,22,22,1200,64,32584,32571,32602,
1,1,0,1,6,5150,22,22,1400,64,32586,32558,32607,
1,1,0,1,6,5150,22,22,1600,64,32585,32570,32597,
1,1,0,1,6,5150,22,22,1800,64,32585,32567,32610,
1,1,0,1,6,5150,22,22,2000,64,32587,32570,32606,
1,1,0,1,6,5150,22,22,2200,64,32586,32566,32603,
1,1,0,1,6,5150,22,22,2400,64,32586,32571,32609,
1,1,0,1,6,5150,22,22,2600,64,32588,32574,32604,
1,1,0,1,6,5150,22,22,2800,64,32586,32566,32602,
1,1,0,1,6,5150,22,22,3000,64,32585,32567,32602,
1,1,0,1,6,5150,22,22,3200,64,32585,32568,32602,
1,1,0,1,6,5150,22,22,3400,64,32585,32566,32604,
1,1,0,1,6,5150,22,22,3600,64,32586,32570,32608,
1,1,0,1,6,5150,22,22,3800,64,32585,32569,32602,
1,1,0,1,6,5150,22,22,4000,64,32586,32572,32603,
1,1,0,1,6,5150,22,22,4200,64,32585,32565,32604,
1,1,0,1,6,5150,22,22,4400,64,32585,32570,32600,
1,1,0,1,6,5150,22,22,4600,64,32588,32573,32602,
1,1,0,1,6,5150,22,22,4800,64,32585,32570,32604,
1,1,0,1,6,5150,22,22,5000,64,32584,32569,32597,
1,1,0,1,6,5150,22,22,5200,64,32584,32569,32608,
1,1,0,1,6,5150,22,22,5400,64,32586,32566,32604,
1,1,0,1,6,5150,22,22,5600,64,32583,32564,32606,
1,1,0,1,6,5150,22,22,5800,64,32585,32571,32602,
1,1,0,1,6,5150,22,22,6000,64,32583,32568,32598,
1,1,0,1,6,5150,22,22,6200,64,32582,32561,32598,
1,1,0,1,6,5150,22,22,6400,64,32585,32566,32599,
1,1,0,1,6,5150,22,22,6600,64,32583,32563,32599,
1,1,0,1,6,5150,22,22,6800,64,32584,32567,32601,
1,1,0,1,6,5150,22,22,7000,64,32583,32567,32604,
1,1,0,1,6,5150,22,22,7200,64,32585,32567,32600,
1,1,0,1,6,5150,22,22,7400,64,32586,32566,32602,
1,1,0,1,6,5150,22,22,7600,64,32584,32570,32602,
1,1,0,1,6,5150,22,22,7800,64,32583,32533,32606,
1,1,0,1,6,5150,22,22,8000,64,32584,32567,32608,
1,1,0,1,6,5150,22,22,8200,64,32584,32568,32599,
1,1,0,1,6,5150,22,22,8400,64,32584,32568,32598,
1,1,0,1,6,5150,22,22,8600,64,32583,32562,32600,
1,1,0,1,6,5150,22,22,8800,64,32583,32566,32598,
1,1,0,1,6,5150,22,22,9000,64,32582,32564,32599,
1,1,0,1,6,5150,22,22,9200,64,32584,32561,32600,
1,1,0,1,6,5150,22,22,9400,64,32582,32566,32599,
1,1,0,1,6,5150,22,22,9600,64,32582,32563,32597,
1,1,0,1,6,5150,22,22,9800,64,32583,32565,32596,
1,1,0,1,6,5150,22,22,10000,64,32583,32567,32599,
1,1,0,1,6,5150,22,22,10200,64,32583,32565,32598,
1,1,0,1,6,5150,22,22,10400,64,32582,32562,32600,
1,1,0,1,6,5150,22,22,10600,64,32584,32566,32602,
1,1,0,1,6,5150,22,22,10800,64,32581,32567,32600,
1,1,0,1,6,5150,22,22,11000,64,32582,32562,32600,
1,1,0,1,6,5150,22,22,11200,64,32581,32564,32599,
1,1,0,1,6,5150,22,22,11400,64,32583,32569,32603,
1,1,0,1,6,5150,22,22,11600,64,32582,32566,32599,
1,1,0,1,6,5150,22,22,11800,64,32582,32558,32596,
1,1,0,1,6,5150,22,22,12000,64,32581,32549,32602,
1,1,0,1,6,5150,22,22,12200,64,32582,32569,32599,
1,1,0,1,6,5150,22,22,12400,64,32582,32564,32601,
1,1,0,1,6,5150,22,22,12600,64,32581,32565,32601,
1,1,0,1,6,5150,22,22,12800,64,32582,32565,32597,
2,1,0,0,9,650,41,41,0,64,32757,32704,32779,
2,1,0,0,9,650,41,41,200,64,32757,32740,32776,
2,1,0,0,9,650,41,41,400,64,32758,32733,32777,
2,1,0,0,9,650,41,41,600,64,32758,32738,32784,
2,1,0,0,9,650,41,41,800,64,32755,32741,32770,
2,1,0,0,9,650,41,41,1000,64,32757,32735,32776,
2,1,0,0,9,650,41,41,1200,64,32755,32737,32777,
2,1,0,0,9,650,41,41,1400,64,32759,32739,32786,
2,1,0,0,9,650,41,41,1600,64,32757,32735,32778,
2,1,0,0,9,650,41,41,1800,64,32759,32746,32784,
2,1,0,0,9,650,41,41,2000,64,32757,32738,32780,
2,1,0,0,9,650,41,41,2200,64,32758,32738,32778,
2,1,0,0,9,650,41,41,2400,64,32757,32725,32776,
2,1,0,0,9,650,41,41,2600,64,32758,32741,32776,
2,1,0,0,9,650,41,41,2800,64,32757,32733,32774,
2,1,0,0,9,650,41,41,3000,64,32758,32733,32780,
2,1,0,0,9,650,41,41,3200,64,32754,32579,32782,
2,1,0,0,9,650,41,41,3400,64,32755,32739,32776,
2,1,0,0,9,650,41,41,3600,64,32757,32738,32780,
2,1,0,0,9,650,41,41,3800,64,32759,32736,32778,
2,1,0,0,9,650,41,41,4000,64,32757,32741,32778,
2,1,0,0,9,650,41,41,4200,64,32757,32740,32776,
2,1,0,0,9,650,41,41,4400,64,32758,32735,32777,
2,1,0,0,9,650,41,41,4600,64,32758,32744,32784,
2,1,0,0,9,650,41,41,4800,64,32757,32737,32781,
2,1,0,0,9,650,41,41,5000,64,32757,32739,32772,
2,1,0,0,9,650,41,41,5200,64,32759,32744,32781,
2,1,0,0,9,650,41,41,5400,64,32759,32740,32781,
2,1,0,0,9,650,41,41,5600,64,32757,32741,32781,
2,1,0,0,9,650,41,41,5800,64,32757,32733,32776,
2,1,0,0,9,650,41,41,6000,64,32757,32735,32777,
2,1,0,0,9,650,41,41,6200,64,32757,32735,32776,
2,1,0,0,9,650,41,41,6400,64,32757,32744,32774,
2,1,0,0,9,650,41,41,6600,64,32757,32735,32775,
2,1,0,0,9,650,41,41,6800,64,32758,32741,32779,
2,1,0,0,9,650,41,41,7000,64,32757,32732,32777,
2,1,0,0,9,650,41,41,7200,64,32755,32738,32790,
2,1,0,0,9,650,41,41,7400,64,32757,32734,32778,
2,1,0,0,9,650,41,41,7600,64,32756,32734,32778,
2,1,0,0,9,650,41,41,7800,64,32756,32729,32777,
2,1,0,0,9,650,41,41,8000,64,32757,32739,32779,
2,1,0,0,9,650,41,41,8200,64,32757,32734,32779,
2,1,0,0,9,650,41,41,8400,64,32756,32742,32773,
2,1,0,0,9,650,41,41,8600,64,32758,32737,32773,
2,1,0,0,9,650,41,41,8800,64,32755,32740,32778,
2,1,0,0,9,650,41,41,9000,64,32755,32740,32776,
2,1,0,0,9,650,41,41,9200,64,32754,32735,32772,
2,1,0,0,9,650,41,41,9400,64,32756,32740,32776,
2,1,0,0,9,650,41,41,9600,64,32757,32740,32773,
2,1,0,0,9,650,41,41,9800,64,32754,32734,32776,
2,1,0,0,9,650,41,41,10000,64,32757,32735,32774,
2,1,0,0,9,650,41,41,10200,64,32757,32737,32777,
2,1,0,0,9,650,41,41,10400,64,32756,32732,32776,
2,1,0,0,9,650,41,41,10600,64,32758,32737,32779,
2,1,0,0,9,650,41,41,10800,64,32757,32737,32772,
2,1,0,0,9,650,41,41,11000,64,32757,32731,32777,
2,1,0,0,9,650,41,41,11200,64,32757,32742,32776,
2,1,0,0,9,650,41,41,11400,64,32756,32738,32777,
2,1,0,0,9,650,41,41,11600,64,32758,32745,32780,
2,1,0,0,9,650,41,41,11800,64,32757,32741,32777,
2,1,0,0,9,650,41,41,12000,64,32758,32735,32780,
2,1,0,0,9,650,41,41,12200,64,32759,32740,32776,
2,1,0,0,9,650,41,41,12400,64,32758,32732,32778,
